operation,response resource,attribute,group,description,tp,verification script,status,script confirmation,revised script,revised executable script,revised status,TP
get-/youtube/v3/videos,ContentRating,fcbmRating,items.contentDetails.contentRating.fcbmRating,"The video's rating from Malaysia's Film Censorship Board, schema: {""type"": ""string"", ""enum"": [""fcbmUnspecified"", ""fcbmU"", ""fcbmPg13"", ""fcbmP13"", ""fcbm18"", ""fcbm18sx"", ""fcbm18pa"", ""fcbm18sg"", ""fcbm18pl"", ""fcbmUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [
            ""fcbmUnspecified"", ""fcbmU"", ""fcbmPg13"", ""fcbmP13"", 
            ""fcbm18"", ""fcbm18sx"", ""fcbm18pa"", ""fcbm18sg"", 
            ""fcbm18pl"", ""fcbmUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            fcbm_rating = content_rating.get(""fcbmRating"")
            
            if fcbm_rating is None:
                return 0  # Attribute does not exist
            
            if fcbm_rating not in valid_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,fcbmRating,items.contentDetails.contentRating.fcbmRating,"The video's rating from Malaysia's Film Censorship Board. schema: {""enum"": [""fcbmUnspecified"", ""fcbmU"", ""fcbmPg13"", ""fcbmP13"", ""fcbm18"", ""fcbm18sx"", ""fcbm18pa"", ""fcbm18sg"", ""fcbm18pl"", ""fcbmUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,fcoRating,items.contentDetails.contentRating.fcoRating,"The video's rating from Hong Kong's Office for Film, Newspaper and Article Administration, schema: {""type"": ""string"", ""enum"": [""fcoUnspecified"", ""fcoI"", ""fcoIia"", ""fcoIib"", ""fcoIi"", ""fcoIii"", ""fcoUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        # Extract the list of video items
        video_items = latest_response.get('items', [])
        
        # Define the allowed enum values for fcoRating
        allowed_fco_ratings = [
            ""fcoUnspecified"", ""fcoI"", ""fcoIia"", ""fcoIib"", ""fcoIi"", ""fcoIii"", ""fcoUnrated""
        ]
        
        # Iterate over each video item to check the fcoRating
        for video in video_items:
            content_details = video.get('contentDetails', {})
            content_rating = content_details.get('contentRating', {})
            fco_rating = content_rating.get('fcoRating')
            
            # If fcoRating is not present, return 0
            if fco_rating is None:
                return 0
            
            # Check if fcoRating is within the allowed enum values
            if fco_rating not in allowed_fco_ratings:
                return -1
        
        # If all fcoRatings are valid, return 1
        return 1
    
    except Exception as e:
        # In case of any unexpected error, return -1
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,fcoRating,items.contentDetails.contentRating.fcoRating,"The video's rating from Hong Kong's Office for Film, Newspaper and Article Administration. schema: {""enum"": [""fcoUnspecified"", ""fcoI"", ""fcoIia"", ""fcoIib"", ""fcoIi"", ""fcoIii"", ""fcoUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,fmocRating,items.contentDetails.contentRating.fmocRating,"This property has been deprecated. Use the contentDetails.contentRating.cncRating instead, schema: {""type"": ""string"", ""enum"": [""fmocUnspecified"", ""fmocU"", ""fmoc10"", ""fmoc12"", ""fmoc16"", ""fmoc18"", ""fmocE"", ""fmocUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            fmoc_rating = content_rating.get(""fmocRating"", None)
            
            if fmoc_rating is None:
                return 0  # Attribute does not exist
            
            valid_enum = [
                ""fmocUnspecified"", ""fmocU"", ""fmoc10"", ""fmoc12"", 
                ""fmoc16"", ""fmoc18"", ""fmocE"", ""fmocUnrated""
            ]
            
            if fmoc_rating not in valid_enum:
                return -1  # Constraint not satisfied
            
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,fmocRating,items.contentDetails.contentRating.fmocRating,"This property has been deprecated. Use the contentDetails.contentRating.cncRating instead. schema: {""enum"": [""fmocUnspecified"", ""fmocU"", ""fmoc10"", ""fmoc12"", ""fmoc16"", ""fmoc18"", ""fmocE"", ""fmocUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,fpbRating,items.contentDetails.contentRating.fpbRating,"The video's rating from South Africa's Film and Publication Board, schema: {""type"": ""string"", ""enum"": [""fpbUnspecified"", ""fpbA"", ""fpbPg"", ""fpb79Pg"", ""fpb1012Pg"", ""fpb13"", ""fpb16"", ""fpb18"", ""fpbX18"", ""fpbXx"", ""fpbUnrated"", ""fpb10""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [
            ""fpbUnspecified"", ""fpbA"", ""fpbPg"", ""fpb79Pg"", ""fpb1012Pg"", 
            ""fpb13"", ""fpb16"", ""fpb18"", ""fpbX18"", ""fpbXx"", ""fpbUnrated"", ""fpb10""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            fpb_rating = content_rating.get(""fpbRating"")
            
            if fpb_rating is None:
                return 0  # Attribute does not exist
            
            if fpb_rating not in valid_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,fpbRating,items.contentDetails.contentRating.fpbRating,"The video's rating from South Africa's Film and Publication Board. schema: {""enum"": [""fpbUnspecified"", ""fpbA"", ""fpbPg"", ""fpb79Pg"", ""fpb1012Pg"", ""fpb13"", ""fpb16"", ""fpb18"", ""fpbX18"", ""fpbXx"", ""fpbUnrated"", ""fpb10""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,fpbRatingReasons,items.contentDetails.contentRating.fpbRatingReasons,"Reasons that explain why the video received its FPB (South Africa) rating. schema: {""type"": ""array""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,fskRating,items.contentDetails.contentRating.fskRating,The video's Freiwillige Selbstkontrolle der Filmwirtschaft (FSK - Germany,1,"def verify_latest_response(latest_response):
    try:
        # Extract the list of video items
        video_items = latest_response.get('items', [])
        
        # Define the allowed enum values for fskRating
        allowed_fsk_ratings = [""fskUnspecified"", ""fsk0"", ""fsk6"", ""fsk12"", ""fsk16"", ""fsk18"", ""fskUnrated""]
        
        # Iterate over each video item to check the fskRating
        for video in video_items:
            content_details = video.get('contentDetails', {})
            content_rating = content_details.get('contentRating', {})
            fsk_rating = content_rating.get('fskRating')
            
            # Check if fskRating exists
            if fsk_rating is None:
                return 0  # Insufficient information to verify
            
            # Check if fskRating is within the allowed enum values
            if fsk_rating not in allowed_fsk_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # All constraints satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,fskRating,items.contentDetails.contentRating.fskRating,"The video's Freiwillige Selbstkontrolle der Filmwirtschaft (FSK - Germany) rating. schema: {""enum"": [""fskUnspecified"", ""fsk0"", ""fsk6"", ""fsk12"", ""fsk16"", ""fsk18"", ""fskUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,grfilmRating,items.contentDetails.contentRating.grfilmRating,"The video's rating in Greece, schema: {""type"": ""string"", ""enum"": [""grfilmUnspecified"", ""grfilmK"", ""grfilmE"", ""grfilmK12"", ""grfilmK13"", ""grfilmK15"", ""grfilmK17"", ""grfilmK18"", ""grfilmUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [
            ""grfilmUnspecified"", ""grfilmK"", ""grfilmE"", ""grfilmK12"", 
            ""grfilmK13"", ""grfilmK15"", ""grfilmK17"", ""grfilmK18"", ""grfilmUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            grfilm_rating = content_rating.get(""grfilmRating"")
            
            if grfilm_rating is None:
                return 0
            
            if grfilm_rating not in valid_ratings:
                return -1
        
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,grfilmRating,items.contentDetails.contentRating.grfilmRating,"The video's rating in Greece. schema: {""enum"": [""grfilmUnspecified"", ""grfilmK"", ""grfilmE"", ""grfilmK12"", ""grfilmK13"", ""grfilmK15"", ""grfilmK17"", ""grfilmK18"", ""grfilmUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,icaaRating,items.contentDetails.contentRating.icaaRating,"The video's Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA - Spain) rating. schema: {""enum"": [""icaaUnspecified"", ""icaaApta"", ""icaa7"", ""icaa12"", ""icaa13"", ""icaa16"", ""icaa18"", ""icaaX"", ""icaaUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,ifcoRating,items.contentDetails.contentRating.ifcoRating,The video's Irish Film Classification Office (IFCO - Ireland,1,"def verify_latest_response(latest_response):
    try:
        valid_ifco_ratings = [
            ""ifcoUnspecified"", ""ifcoG"", ""ifcoPg"", ""ifco12"", ""ifco12a"", 
            ""ifco15"", ""ifco15a"", ""ifco16"", ""ifco18"", ""ifcoUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            ifco_rating = content_rating.get(""ifcoRating"")
            
            if ifco_rating is None:
                return 0  # Attribute does not exist
            
            if ifco_rating not in valid_ifco_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,ifcoRating,items.contentDetails.contentRating.ifcoRating,"The video's Irish Film Classification Office (IFCO - Ireland) rating. See the IFCO website for more information. schema: {""enum"": [""ifcoUnspecified"", ""ifcoG"", ""ifcoPg"", ""ifco12"", ""ifco12a"", ""ifco15"", ""ifco15a"", ""ifco16"", ""ifco18"", ""ifcoUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,ilfilmRating,items.contentDetails.contentRating.ilfilmRating,"The video's rating in Israel, schema: {""type"": ""string"", ""enum"": [""ilfilmUnspecified"", ""ilfilmAa"", ""ilfilm12"", ""ilfilm14"", ""ilfilm16"", ""ilfilm18"", ""ilfilmUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [
            ""ilfilmUnspecified"", ""ilfilmAa"", ""ilfilm12"", 
            ""ilfilm14"", ""ilfilm16"", ""ilfilm18"", ""ilfilmUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            ilfilm_rating = content_rating.get(""ilfilmRating"")
            
            if ilfilm_rating is None:
                return 0  # Attribute does not exist
            
            if ilfilm_rating not in valid_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,ilfilmRating,items.contentDetails.contentRating.ilfilmRating,"The video's rating in Israel. schema: {""enum"": [""ilfilmUnspecified"", ""ilfilmAa"", ""ilfilm12"", ""ilfilm14"", ""ilfilm16"", ""ilfilm18"", ""ilfilmUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,incaaRating,items.contentDetails.contentRating.incaaRating,"The video's INCAA (Instituto Nacional de Cine y Artes Audiovisuales - Argentina) rating. schema: {""enum"": [""incaaUnspecified"", ""incaaAtp"", ""incaaSam13"", ""incaaSam16"", ""incaaSam18"", ""incaaC"", ""incaaUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,kfcbRating,items.contentDetails.contentRating.kfcbRating,"The video's rating from the Kenya Film Classification Board. schema: {""enum"": [""kfcbUnspecified"", ""kfcbG"", ""kfcbPg"", ""kfcb16plus"", ""kfcbR"", ""kfcbUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,kijkwijzerRating,items.contentDetails.contentRating.kijkwijzerRating,"The video's NICAM/Kijkwijzer rating from the Nederlands Instituut voor de Classificatie van Audiovisuele Media (Netherlands). schema: {""enum"": [""kijkwijzerUnspecified"", ""kijkwijzerAl"", ""kijkwijzer6"", ""kijkwijzer9"", ""kijkwijzer12"", ""kijkwijzer16"", ""kijkwijzer18"", ""kijkwijzerUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,kmrbRating,items.contentDetails.contentRating.kmrbRating,"The video's Korea Media Rating Board (영상물등급위원회) rating. The KMRB rates videos in South Korea. schema: {""enum"": [""kmrbUnspecified"", ""kmrbAll"", ""kmrb12plus"", ""kmrb15plus"", ""kmrbTeenr"", ""kmrbR"", ""kmrbUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,lsfRating,items.contentDetails.contentRating.lsfRating,"The video's rating from Indonesia's Lembaga Sensor Film, schema: {""type"": ""string"", ""enum"": [""lsfUnspecified"", ""lsfSu"", ""lsfA"", ""lsfBo"", ""lsf13"", ""lsfR"", ""lsf17"", ""lsfD"", ""lsf21"", ""lsfUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [
            ""lsfUnspecified"", ""lsfSu"", ""lsfA"", ""lsfBo"", ""lsf13"", 
            ""lsfR"", ""lsf17"", ""lsfD"", ""lsf21"", ""lsfUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            lsf_rating = content_rating.get(""lsfRating"")
            
            if lsf_rating is None:
                return 0
            
            if lsf_rating not in valid_ratings:
                return -1
        
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,lsfRating,items.contentDetails.contentRating.lsfRating,"The video's rating from Indonesia's Lembaga Sensor Film. schema: {""enum"": [""lsfUnspecified"", ""lsfSu"", ""lsfA"", ""lsfBo"", ""lsf13"", ""lsfR"", ""lsf17"", ""lsfD"", ""lsf21"", ""lsfUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,mccaaRating,items.contentDetails.contentRating.mccaaRating,"The video's rating from Malta's Film Age-Classification Board, schema: {""type"": ""string"", ""enum"": [""mccaaUnspecified"", ""mccaaU"", ""mccaaPg"", ""mccaa12a"", ""mccaa12"", ""mccaa14"", ""mccaa15"", ""mccaa16"", ""mccaa18"", ""mccaaUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [
            ""mccaaUnspecified"", ""mccaaU"", ""mccaaPg"", ""mccaa12a"", 
            ""mccaa12"", ""mccaa14"", ""mccaa15"", ""mccaa16"", ""mccaa18"", ""mccaaUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            mccaa_rating = item.get(""contentDetails"", {}).get(""contentRating"", {}).get(""mccaaRating"")
            if mccaa_rating is None:
                return 0
            if mccaa_rating not in valid_ratings:
                return -1
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,mccaaRating,items.contentDetails.contentRating.mccaaRating,"The video's rating from Malta's Film Age-Classification Board. schema: {""enum"": [""mccaaUnspecified"", ""mccaaU"", ""mccaaPg"", ""mccaa12a"", ""mccaa12"", ""mccaa14"", ""mccaa15"", ""mccaa16"", ""mccaa18"", ""mccaaUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,mccypRating,items.contentDetails.contentRating.mccypRating,"The video's rating from the Danish Film Institute's (Det Danske Filminstitut) Media Council for Children and Young People. schema: {""enum"": [""mccypUnspecified"", ""mccypA"", ""mccyp7"", ""mccyp11"", ""mccyp15"", ""mccypUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,mcstRating,items.contentDetails.contentRating.mcstRating,"The video's rating system for Vietnam - MCST, schema: {""type"": ""string"", ""enum"": [""mcstUnspecified"", ""mcstP"", ""mcst0"", ""mcstC13"", ""mcstC16"", ""mcst16plus"", ""mcstC18"", ""mcstGPg"", ""mcstUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_mcst_ratings = [
            ""mcstUnspecified"", ""mcstP"", ""mcst0"", ""mcstC13"", 
            ""mcstC16"", ""mcst16plus"", ""mcstC18"", ""mcstGPg"", ""mcstUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            mcst_rating = content_rating.get(""mcstRating"")
            
            if mcst_rating is None:
                return 0  # Attribute does not exist
            
            if mcst_rating not in valid_mcst_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,mcstRating,items.contentDetails.contentRating.mcstRating,"The video's rating system for Vietnam - MCST schema: {""enum"": [""mcstUnspecified"", ""mcstP"", ""mcst0"", ""mcstC13"", ""mcstC16"", ""mcst16plus"", ""mcstC18"", ""mcstGPg"", ""mcstUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,mdaRating,items.contentDetails.contentRating.mdaRating,The video's rating from Singapore's Media Development Authority (MDA,1,"def verify_latest_response(latest_response):
    try:
        # Extract the list of video items
        video_items = latest_response.get('items', [])
        
        # Define the allowed enum values for mdaRating
        allowed_mda_ratings = [
            ""mdaUnspecified"", ""mdaG"", ""mdaPg"", ""mdaPg13"", 
            ""mdaNc16"", ""mdaM18"", ""mdaR21"", ""mdaUnrated""
        ]
        
        # Iterate over each video item to check the mdaRating
        for video in video_items:
            content_details = video.get('contentDetails', {})
            content_rating = content_details.get('contentRating', {})
            mda_rating = content_rating.get('mdaRating')
            
            # Check if mdaRating exists
            if mda_rating is None:
                return 0  # Insufficient information to verify
            
            # Check if mdaRating is within the allowed enum values
            if mda_rating not in allowed_mda_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # All constraints satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,mdaRating,items.contentDetails.contentRating.mdaRating,"The video's rating from Singapore's Media Development Authority (MDA) and, specifically, it's Board of Film Censors (BFC). schema: {""enum"": [""mdaUnspecified"", ""mdaG"", ""mdaPg"", ""mdaPg13"", ""mdaNc16"", ""mdaM18"", ""mdaR21"", ""mdaUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,medietilsynetRating,items.contentDetails.contentRating.medietilsynetRating,"The video's rating from Medietilsynet, the Norwegian Media Authority. schema: {""enum"": [""medietilsynetUnspecified"", ""medietilsynetA"", ""medietilsynet6"", ""medietilsynet7"", ""medietilsynet9"", ""medietilsynet11"", ""medietilsynet12"", ""medietilsynet15"", ""medietilsynet18"", ""medietilsynetUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,mekuRating,items.contentDetails.contentRating.mekuRating,"The video's rating from Finland's Kansallinen Audiovisuaalinen Instituutti (National Audiovisual Institute). schema: {""enum"": [""mekuUnspecified"", ""mekuS"", ""meku7"", ""meku12"", ""meku16"", ""meku18"", ""mekuUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,menaMpaaRating,items.contentDetails.contentRating.menaMpaaRating,"The rating system for MENA countries, a clone of MPAA. It is needed to prevent titles go live w/o additional QC check, since some of them can be inappropriate for the countries at all. See b/33408548 for more details, schema: {""type"": ""string"", ""enum"": [""menaMpaaUnspecified"", ""menaMpaaG"", ""menaMpaaPg"", ""menaMpaaPg13"", ""menaMpaaR"", ""menaMpaaUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        # Define the allowed enum values for menaMpaaRating
        allowed_values = [
            ""menaMpaaUnspecified"", 
            ""menaMpaaG"", 
            ""menaMpaaPg"", 
            ""menaMpaaPg13"", 
            ""menaMpaaR"", 
            ""menaMpaaUnrated""
        ]
        
        # Check if 'items' key exists in the response
        if 'items' not in latest_response:
            return 0
        
        # Iterate over each video item in the response
        for video in latest_response['items']:
            # Check if 'contentDetails' and 'contentRating' keys exist
            if 'contentDetails' not in video or 'contentRating' not in video['contentDetails']:
                return 0
            
            # Get the menaMpaaRating value
            mena_mpaa_rating = video['contentDetails']['contentRating'].get('menaMpaaRating')
            
            # Check if menaMpaaRating exists
            if mena_mpaa_rating is None:
                return 0
            
            # Verify if the menaMpaaRating is within the allowed enum values
            if mena_mpaa_rating not in allowed_values:
                return -1
        
        # If all checks pass
        return 1
    
    except Exception as e:
        # In case of any unexpected error
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,menaMpaaRating,items.contentDetails.contentRating.menaMpaaRating,"The rating system for MENA countries, a clone of MPAA. It is needed to prevent titles go live w/o additional QC check, since some of them can be inappropriate for the countries at all. See b/33408548 for more details. schema: {""enum"": [""menaMpaaUnspecified"", ""menaMpaaG"", ""menaMpaaPg"", ""menaMpaaPg13"", ""menaMpaaR"", ""menaMpaaUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,mibacRating,items.contentDetails.contentRating.mibacRating,"The video's rating from the Ministero dei Beni e delle Attività Culturali e del Turismo (Italy). schema: {""enum"": [""mibacUnspecified"", ""mibacT"", ""mibacVap"", ""mibacVm12"", ""mibacVm14"", ""mibacVm18"", ""mibacUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,mocRating,items.contentDetails.contentRating.mocRating,"The video's Ministerio de Cultura (Colombia) rating. schema: {""enum"": [""mocUnspecified"", ""mocE"", ""mocT"", ""moc7"", ""moc12"", ""moc15"", ""moc18"", ""mocX"", ""mocBanned"", ""mocUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,moctwRating,items.contentDetails.contentRating.moctwRating,The video's rating from Taiwan's Ministry of Culture (文化部,1,"def verify_latest_response(latest_response):
    try:
        # Extract the list of video items
        video_items = latest_response.get(""items"", [])
        
        # Define the allowed enum values for moctwRating
        allowed_ratings = [
            ""moctwUnspecified"", ""moctwG"", ""moctwP"", ""moctwPg"", 
            ""moctwR"", ""moctwUnrated"", ""moctwR12"", ""moctwR15""
        ]
        
        # Iterate over each video item to check the moctwRating
        for video in video_items:
            content_details = video.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            moctw_rating = content_rating.get(""moctwRating"")
            
            # If moctwRating is not present, return 0
            if moctw_rating is None:
                return 0
            
            # Check if the moctwRating is within the allowed enum values
            if moctw_rating not in allowed_ratings:
                return -1
        
        # If all moctwRatings are valid, return 1
        return 1
    
    except Exception as e:
        # In case of any unexpected error, return -1
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,moctwRating,items.contentDetails.contentRating.moctwRating,"The video's rating from Taiwan's Ministry of Culture (文化部). schema: {""enum"": [""moctwUnspecified"", ""moctwG"", ""moctwP"", ""moctwPg"", ""moctwR"", ""moctwUnrated"", ""moctwR12"", ""moctwR15""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,mpaaRating,items.contentDetails.contentRating.mpaaRating,The video's Motion Picture Association of America (MPAA,1,"def verify_latest_response(latest_response):
    try:
        # Extract the list of video items from the response
        video_items = latest_response.get('items', [])
        
        # Define the allowed MPAA ratings
        allowed_ratings = [
            ""mpaaUnspecified"", ""mpaaG"", ""mpaaPg"", ""mpaaPg13"", 
            ""mpaaR"", ""mpaaNc17"", ""mpaaX"", ""mpaaUnrated""
        ]
        
        # Iterate over each video item to check the mpaaRating
        for video in video_items:
            content_details = video.get('contentDetails', {})
            content_rating = content_details.get('contentRating', {})
            mpaa_rating = content_rating.get('mpaaRating')
            
            # If mpaaRating is not present, return 0
            if mpaa_rating is None:
                return 0
            
            # Check if the mpaaRating is within the allowed values
            if mpaa_rating not in allowed_ratings:
                return -1
        
        # If all mpaaRatings are valid, return 1
        return 1
    
    except Exception as e:
        # In case of any exception, return -1 indicating failure
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,mpaaRating,items.contentDetails.contentRating.mpaaRating,"The video's Motion Picture Association of America (MPAA) rating. schema: {""enum"": [""mpaaUnspecified"", ""mpaaG"", ""mpaaPg"", ""mpaaPg13"", ""mpaaR"", ""mpaaNc17"", ""mpaaX"", ""mpaaUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,mpaatRating,items.contentDetails.contentRating.mpaatRating,"The rating system for trailer, DVD, and Ad in the US. See http://movielabs.com/md/ratings/v2.3/html/US_MPAAT_Ratings.html, schema: {""type"": ""string"", ""enum"": [""mpaatUnspecified"", ""mpaatGb"", ""mpaatRb""]}",1,"def verify_latest_response(latest_response):
    try:
        # Extract the list of video items
        video_items = latest_response.get('items', [])
        
        # Define the allowed enum values for mpaatRating
        allowed_mpaat_ratings = [""mpaatUnspecified"", ""mpaatGb"", ""mpaatRb""]
        
        # Iterate over each video item to check the mpaatRating
        for video in video_items:
            content_details = video.get('contentDetails', {})
            content_rating = content_details.get('contentRating', {})
            mpaat_rating = content_rating.get('mpaatRating')
            
            # Check if mpaatRating exists
            if mpaat_rating is None:
                return 0  # Insufficient information to verify
            
            # Check if mpaatRating is within the allowed enum values
            if mpaat_rating not in allowed_mpaat_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied for all items
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,mpaatRating,items.contentDetails.contentRating.mpaatRating,"The rating system for trailer, DVD, and Ad in the US. See http://movielabs.com/md/ratings/v2.3/html/US_MPAAT_Ratings.html. schema: {""enum"": [""mpaatUnspecified"", ""mpaatGb"", ""mpaatRb""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,mtrcbRating,items.contentDetails.contentRating.mtrcbRating,The video's rating from the Movie and Television Review and Classification Board (Philippines,1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [
            ""mtrcbUnspecified"", ""mtrcbG"", ""mtrcbPg"", 
            ""mtrcbR13"", ""mtrcbR16"", ""mtrcbR18"", 
            ""mtrcbX"", ""mtrcbUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            mtrcb_rating = content_rating.get(""mtrcbRating"")
            
            if mtrcb_rating is None:
                return 0  # Attribute does not exist
            
            if mtrcb_rating not in valid_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,mtrcbRating,items.contentDetails.contentRating.mtrcbRating,"The video's rating from the Movie and Television Review and Classification Board (Philippines). schema: {""enum"": [""mtrcbUnspecified"", ""mtrcbG"", ""mtrcbPg"", ""mtrcbR13"", ""mtrcbR16"", ""mtrcbR18"", ""mtrcbX"", ""mtrcbUnrated""], ""type"": ""string""}",1,,,,,,,1
