endpoint,group,invariant,invariantType,variables,postmanAssertion,pptname
post+projects_{id}_unarchive,created_at,"LENGTH(return.created_at)==24
return.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.created_at)
(return.created_at)","pm.expect(return_created_at).to.have.length(24)
pm.expect(return_created_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)","/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT
/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT"
post+projects_{id}_unarchive,default_branch,return.default_branch is a substring of return.readme_url,daikon.inv.binary.twoString.StdString$SubString,"(return.default_branch, return.readme_url)",pm.expect(return_readme_url.includes(return_default_branch)).to.be.true,/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT
post+projects_{id}_unarchive,http_url_to_repo,return.web_url is a substring of return.http_url_to_repo,daikon.inv.binary.twoString.StdString$SubString,"(return.http_url_to_repo, return.web_url)",pm.expect(return_http_url_to_repo.includes(return_web_url)).to.be.true,/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT
post+projects_{id}_unarchive,id,input.id == return.id,daikon.inv.binary.twoScalar.IntEqual,"(input.id, return.id)",pm.expect(input_id).to.eql(return_id),/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT
post+projects_{id}_unarchive,license,return.license == null,daikon.inv.unary.scalar.OneOfScalar,(return.license),pm.expect(return_license).to.be.null,/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT
post+projects_{id}_unarchive,merge_requests_enabled,return.merge_requests_enabled == return.can_create_merge_request_in,daikon.inv.binary.twoScalar.IntEqual,"(return.merge_requests_enabled, return.can_create_merge_request_in)",pm.expect(return_merge_requests_enabled).to.eql(return_can_create_merge_request_in),/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT
post+projects_{id}_unarchive,name,return.name is a substring of return.name_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.name, return.name_with_namespace)",pm.expect(return_name_with_namespace.includes(return_name)).to.be.true,/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT
post+projects_{id}_unarchive,namespace.path,return.namespace.path == return.namespace.full_path,daikon.inv.binary.twoString.StringEqual,"(return.namespace.path, return.namespace.full_path)",pm.expect(return_namespace_path).to.eql(return_namespace_full_path),/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT
post+projects_{id}_unarchive,open_issues_count,"return.open_issues_count == size(return.shared_with_groups[])
return.open_issues_count == size(return.shared_with_groups[])
return.open_issues_count <= return.forks_count
return.open_issues_count <= return.star_count","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntLessEqual
daikon.inv.binary.twoScalar.IntLessEqual","(return.open_issues_count, size(return.shared_with_groups[..]))
(return.open_issues_count, size(return.shared_with_groups[..]))
(return.open_issues_count, return.forks_count)
(return.open_issues_count, return.star_count)","pm.expect(return_open_issues_count).to.eql(return_shared_with_groups_size_array)
pm.expect(return_open_issues_count).to.eql(return_shared_with_groups_size_array)
pm.expect(return_open_issues_count).to.be.lte(return_forks_count)
pm.expect(return_open_issues_count).to.be.lte(return_star_count)","/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT
/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT
/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT
/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT"
post+projects_{id}_unarchive,owner.id,return.owner.id == return.creator_id,daikon.inv.binary.twoScalar.IntEqual,"(return.owner.id, return.creator_id)",pm.expect(return_owner_id).to.eql(return_creator_id),/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT
post+projects_{id}_unarchive,owner.name,"return.owner.name == return.namespace.name
return.owner.name is a substring of return.name_with_namespace","daikon.inv.binary.twoString.StringEqual
daikon.inv.binary.twoString.StdString$SubString","(return.owner.name, return.namespace.name)
(return.owner.name, return.name_with_namespace)","pm.expect(return_owner_name).to.eql(return_namespace_name)
pm.expect(return_name_with_namespace.includes(return_owner_name)).to.be.true","/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT
/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT"
post+projects_{id}_unarchive,path,return.path is a substring of return.path_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.path, return.path_with_namespace)",pm.expect(return_path_with_namespace.includes(return_path)).to.be.true,/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT
post+projects_{id}_unarchive,path_with_namespace,return.namespace.path is a substring of return.path_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.path_with_namespace, return.namespace.path)",pm.expect(return_path_with_namespace.includes(return_namespace_path)).to.be.true,/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT
post+projects_{id}_unarchive,permissions,return.permissions == null,daikon.inv.unary.scalar.OneOfScalar,(return.permissions),pm.expect(return_permissions).to.be.null,/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT
post+projects_{id}_unarchive,permissions.group_access,return.permissions.group_access == null,daikon.inv.unary.scalar.OneOfScalar,(return.permissions.group_access),pm.expect(return_permissions_group_access).to.be.null,/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT
post+projects_{id}_unarchive,permissions.project_access,return.permissions.project_access == null,daikon.inv.unary.scalar.OneOfScalar,(return.permissions.project_access),pm.expect(return_permissions_project_access).to.be.null,/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT
post+projects_{id}_unarchive,shared_with_groups,return.shared_with_groups[] == [],daikon.inv.unary.sequence.OneOfSequence,(return.shared_with_groups[..]),pm.expect([[]].some(value => pm.expect(return_shared_with_groups_array).to.deep.equal(value).that)).to.be.true,/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT
post+projects_{id}_unarchive,ssh_url_to_repo,return.path_with_namespace is a substring of return.ssh_url_to_repo,daikon.inv.binary.twoString.StdString$SubString,"(return.ssh_url_to_repo, return.path_with_namespace)",pm.expect(return_ssh_url_to_repo.includes(return_path_with_namespace)).to.be.true,/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT
post+projects_{id}_unarchive,visibility,"return.visibility one of { ""internal"", ""private"", ""public"" }",daikon.inv.unary.string.OneOfString,(return.visibility),"pm.expect([""internal"", ""private"", ""public""].includes(return_visibility)).to.be.true",/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT
post+projects_{id}_unarchive,web_url,"return.web_url is a substring of return.readme_url
return.path_with_namespace is a substring of return.web_url","daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(return.web_url, return.readme_url)
(return.web_url, return.path_with_namespace)","pm.expect(return_readme_url.includes(return_web_url)).to.be.true
pm.expect(return_web_url.includes(return_path_with_namespace)).to.be.true","/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT
/projects/{id}/unarchive&/projects/{id}/unarchive&post&201():::EXIT"
post+projects_{id}_unstar,_links.self,"return._links.self is a substring of return._links.issues
return._links.self is a substring of return._links.merge_requests
return._links.self is a substring of return._links.repo_branches
return._links.self is a substring of return._links.labels
return._links.self is a substring of return._links.events
return._links.self is a substring of return._links.members","daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(return._links.self, return._links.issues)
(return._links.self, return._links.merge_requests)
(return._links.self, return._links.repo_branches)
(return._links.self, return._links.labels)
(return._links.self, return._links.events)
(return._links.self, return._links.members)","pm.expect(return__links_issues.includes(return__links_self)).to.be.true
pm.expect(return__links_merge_requests.includes(return__links_self)).to.be.true
pm.expect(return__links_repo_branches.includes(return__links_self)).to.be.true
pm.expect(return__links_labels.includes(return__links_self)).to.be.true
pm.expect(return__links_events.includes(return__links_self)).to.be.true
pm.expect(return__links_members.includes(return__links_self)).to.be.true","/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT"
post+projects_{id}_unstar,archived,return.archived == false,daikon.inv.unary.scalar.OneOfScalar,(return.archived),pm.expect(return_archived).to.eql(false),/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
post+projects_{id}_unstar,created_at,"return.created_at == return.last_activity_at
LENGTH(return.created_at)==24
return.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.created_at, return.last_activity_at)
(return.created_at)
(return.created_at)","pm.expect(return_created_at).to.eql(return_last_activity_at)
pm.expect(return_created_at).to.have.length(24)
pm.expect(return_created_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)","/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT"
post+projects_{id}_unstar,creator_id,"return.creator_id <= return.namespace.id
return.creator_id >= size(return.tag_list[])","daikon.inv.binary.twoScalar.IntLessEqual
daikon.inv.binary.twoScalar.IntGreaterEqual","(return.creator_id, return.namespace.id)
(return.creator_id, size(return.tag_list[..]))","pm.expect(return_creator_id).to.be.lte(return_namespace_id)
pm.expect(return_creator_id).to.be.at.least(return_tag_list_size_array)","/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT"
post+projects_{id}_unstar,default_branch,return.default_branch is a substring of return.readme_url,daikon.inv.binary.twoString.StdString$SubString,"(return.default_branch, return.readme_url)",pm.expect(return_readme_url.includes(return_default_branch)).to.be.true,/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
post+projects_{id}_unstar,forks_count,"return.forks_count >= 0
return.forks_count >= size(return.shared_with_groups[])","daikon.inv.unary.scalar.LowerBound
daikon.inv.binary.twoScalar.IntGreaterEqual","(return.forks_count)
(return.forks_count, size(return.shared_with_groups[..]))","pm.expect(return_forks_count).to.be.at.least(0)
pm.expect(return_forks_count).to.be.at.least(return_shared_with_groups_size_array)","/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT"
post+projects_{id}_unstar,http_url_to_repo,return.web_url is a substring of return.http_url_to_repo,daikon.inv.binary.twoString.StdString$SubString,"(return.http_url_to_repo, return.web_url)",pm.expect(return_http_url_to_repo.includes(return_web_url)).to.be.true,/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
post+projects_{id}_unstar,id,input.id == return.id,daikon.inv.binary.twoScalar.IntEqual,"(input.id, return.id)",pm.expect(input_id).to.eql(return_id),/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
post+projects_{id}_unstar,import_status,"return.import_status one of { ""finished"", ""none"" }",daikon.inv.unary.string.OneOfString,(return.import_status),"pm.expect([""finished"", ""none""].includes(return_import_status)).to.be.true",/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
post+projects_{id}_unstar,license,return.license == null,daikon.inv.unary.scalar.OneOfScalar,(return.license),pm.expect(return_license).to.be.null,/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
post+projects_{id}_unstar,merge_method,"return.merge_method one of { ""ff"", ""merge"", ""rebase_merge"" }",daikon.inv.unary.string.OneOfString,(return.merge_method),"pm.expect([""ff"", ""merge"", ""rebase_merge""].includes(return_merge_method)).to.be.true",/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
post+projects_{id}_unstar,merge_requests_enabled,return.merge_requests_enabled == return.can_create_merge_request_in,daikon.inv.binary.twoScalar.IntEqual,"(return.merge_requests_enabled, return.can_create_merge_request_in)",pm.expect(return_merge_requests_enabled).to.eql(return_can_create_merge_request_in),/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
post+projects_{id}_unstar,name,return.name is a substring of return.name_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.name, return.name_with_namespace)",pm.expect(return_name_with_namespace.includes(return_name)).to.be.true,/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
post+projects_{id}_unstar,name_with_namespace,return.namespace.name is a substring of return.name_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.name_with_namespace, return.namespace.name)",pm.expect(return_name_with_namespace.includes(return_namespace_name)).to.be.true,/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
post+projects_{id}_unstar,namespace.id,"input.id > return.namespace.id
return.namespace.id >= size(return.tag_list[])","daikon.inv.binary.twoScalar.IntGreaterThan
daikon.inv.binary.twoScalar.IntGreaterEqual","(input.id, return.namespace.id)
(return.namespace.id, size(return.tag_list[..]))","pm.expect(input_id).to.be.greaterThan(return_namespace_id)
pm.expect(return_namespace_id).to.be.at.least(return_tag_list_size_array)","/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT"
post+projects_{id}_unstar,namespace.kind,"return.namespace.kind == ""user""
LENGTH(return.namespace.kind)==4","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.namespace.kind)
(return.namespace.kind)","pm.expect([""user""].includes(return_namespace_kind)).to.be.true
pm.expect(return_namespace_kind).to.have.length(4)","/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT"
post+projects_{id}_unstar,namespace.path,return.namespace.path == return.namespace.full_path,daikon.inv.binary.twoString.StringEqual,"(return.namespace.path, return.namespace.full_path)",pm.expect(return_namespace_path).to.eql(return_namespace_full_path),/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
post+projects_{id}_unstar,open_issues_count,"return.open_issues_count == size(return.shared_with_groups[])
return.open_issues_count <= return.forks_count
return.open_issues_count <= return.star_count
return.open_issues_count <= size(return.tag_list[])","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntLessEqual
daikon.inv.binary.twoScalar.IntLessEqual
daikon.inv.binary.twoScalar.IntLessEqual","(return.open_issues_count, size(return.shared_with_groups[..]))
(return.open_issues_count, return.forks_count)
(return.open_issues_count, return.star_count)
(return.open_issues_count, size(return.tag_list[..]))","pm.expect(return_open_issues_count).to.eql(return_shared_with_groups_size_array)
pm.expect(return_open_issues_count).to.be.lte(return_forks_count)
pm.expect(return_open_issues_count).to.be.lte(return_star_count)
pm.expect(return_open_issues_count).to.be.lte(return_tag_list_size_array)","/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT"
post+projects_{id}_unstar,path,return.path is a substring of return.path_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.path, return.path_with_namespace)",pm.expect(return_path_with_namespace.includes(return_path)).to.be.true,/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
post+projects_{id}_unstar,path_with_namespace,return.namespace.path is a substring of return.path_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.path_with_namespace, return.namespace.path)",pm.expect(return_path_with_namespace.includes(return_namespace_path)).to.be.true,/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
post+projects_{id}_unstar,shared_with_groups,return.shared_with_groups[] == [],daikon.inv.unary.sequence.OneOfSequence,(return.shared_with_groups[..]),pm.expect([[]].some(value => pm.expect(return_shared_with_groups_array).to.deep.equal(value).that)).to.be.true,/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
post+projects_{id}_unstar,ssh_url_to_repo,return.path_with_namespace is a substring of return.ssh_url_to_repo,daikon.inv.binary.twoString.StdString$SubString,"(return.ssh_url_to_repo, return.path_with_namespace)",pm.expect(return_ssh_url_to_repo.includes(return_path_with_namespace)).to.be.true,/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
post+projects_{id}_unstar,star_count,return.star_count >= 0,daikon.inv.unary.scalar.LowerBound,(return.star_count),pm.expect(return_star_count).to.be.at.least(0),/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
post+projects_{id}_unstar,tag_list,size(return.tag_list[]) >= size(return.shared_with_groups[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(size(return.tag_list[..]), size(return.shared_with_groups[..]))",pm.expect(return_tag_list_size_array).to.be.at.least(return_shared_with_groups_size_array),/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
post+projects_{id}_unstar,visibility,"return.visibility one of { ""internal"", ""private"", ""public"" }",daikon.inv.unary.string.OneOfString,(return.visibility),"pm.expect([""internal"", ""private"", ""public""].includes(return_visibility)).to.be.true",/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
post+projects_{id}_unstar,web_url,"return.web_url is a substring of return.readme_url
return.path_with_namespace is a substring of return.web_url","daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(return.web_url, return.readme_url)
(return.web_url, return.path_with_namespace)","pm.expect(return_readme_url.includes(return_web_url)).to.be.true
pm.expect(return_web_url.includes(return_path_with_namespace)).to.be.true","/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT
/projects/{id}/unstar&/projects/{id}/unstar&post&201():::EXIT"
put+projects_{id},_links.events,LENGTH(return._links.events)==49,daikon.inv.unary.string.FixedLengthString,(return._links.events),pm.expect(return__links_events).to.have.length(49),/projects/{id}&/projects/{id}&put&200():::EXIT
put+projects_{id},_links.labels,LENGTH(return._links.labels)==49,daikon.inv.unary.string.FixedLengthString,(return._links.labels),pm.expect(return__links_labels).to.have.length(49),/projects/{id}&/projects/{id}&put&200():::EXIT
put+projects_{id},_links.members,LENGTH(return._links.members)==50,daikon.inv.unary.string.FixedLengthString,(return._links.members),pm.expect(return__links_members).to.have.length(50),/projects/{id}&/projects/{id}&put&200():::EXIT
put+projects_{id},_links.repo_branches,LENGTH(return._links.repo_branches)==62,daikon.inv.unary.string.FixedLengthString,(return._links.repo_branches),pm.expect(return__links_repo_branches).to.have.length(62),/projects/{id}&/projects/{id}&put&200():::EXIT
put+projects_{id},_links.self,"LENGTH(return._links.self)==42
return._links.self is a substring of return._links.issues
return._links.self is a substring of return._links.merge_requests
return._links.self is a substring of return._links.repo_branches
return._links.self is a substring of return._links.labels
return._links.self is a substring of return._links.events
return._links.self is a substring of return._links.members","daikon.inv.unary.string.FixedLengthString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(return._links.self)
(return._links.self, return._links.issues)
(return._links.self, return._links.merge_requests)
(return._links.self, return._links.repo_branches)
(return._links.self, return._links.labels)
(return._links.self, return._links.events)
(return._links.self, return._links.members)","pm.expect(return__links_self).to.have.length(42)
pm.expect(return__links_issues.includes(return__links_self)).to.be.true
pm.expect(return__links_merge_requests.includes(return__links_self)).to.be.true
pm.expect(return__links_repo_branches.includes(return__links_self)).to.be.true
pm.expect(return__links_labels.includes(return__links_self)).to.be.true
pm.expect(return__links_events.includes(return__links_self)).to.be.true
pm.expect(return__links_members.includes(return__links_self)).to.be.true","/projects/{id}&/projects/{id}&put&200():::EXIT
/projects/{id}&/projects/{id}&put&200():::EXIT
/projects/{id}&/projects/{id}&put&200():::EXIT
/projects/{id}&/projects/{id}&put&200():::EXIT
/projects/{id}&/projects/{id}&put&200():::EXIT
/projects/{id}&/projects/{id}&put&200():::EXIT
/projects/{id}&/projects/{id}&put&200():::EXIT"
put+projects_{id},allow_merge_on_skipped_pipeline,input.allow_merge_on_skipped_pipeline == return.allow_merge_on_skipped_pipeline,daikon.inv.binary.twoScalar.IntEqual,"(input.allow_merge_on_skipped_pipeline, return.allow_merge_on_skipped_pipeline)",pm.expect(input_allow_merge_on_skipped_pipeline).to.eql(return_allow_merge_on_skipped_pipeline),/projects/{id}&/projects/{id}&put&200():::EXIT
put+projects_{id},archived,"return.archived == return.service_desk_enabled
return.archived == false","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.unary.scalar.OneOfScalar","(return.archived, return.service_desk_enabled)
(return.archived)","pm.expect(return_archived).to.eql(return_service_desk_enabled)
pm.expect(return_archived).to.eql(false)","/projects/{id}&/projects/{id}&put&200():::EXIT
/projects/{id}&/projects/{id}&put&200():::EXIT"
put+projects_{id},auto_devops_deploy_strategy,"input.auto_devops_deploy_strategy == return.auto_devops_deploy_strategy
return.auto_devops_deploy_strategy one of { ""continuous"", ""manual"", ""timed_incremental"" }","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.OneOfString","(input.auto_devops_deploy_strategy, return.auto_devops_deploy_strategy)
(return.auto_devops_deploy_strategy)","pm.expect(input_auto_devops_deploy_strategy).to.eql(return_auto_devops_deploy_strategy)
pm.expect([""continuous"", ""manual"", ""timed_incremental""].includes(return_auto_devops_deploy_strategy)).to.be.true","/projects/{id}&/projects/{id}&put&200():::EXIT
/projects/{id}&/projects/{id}&put&200():::EXIT"
put+projects_{id},auto_devops_enabled,input.auto_devops_enabled == return.auto_devops_enabled,daikon.inv.binary.twoScalar.IntEqual,"(input.auto_devops_enabled, return.auto_devops_enabled)",pm.expect(input_auto_devops_enabled).to.eql(return_auto_devops_enabled),/projects/{id}&/projects/{id}&put&200():::EXIT
put+projects_{id},autoclose_referenced_issues,input.autoclose_referenced_issues == return.autoclose_referenced_issues,daikon.inv.binary.twoScalar.IntEqual,"(input.autoclose_referenced_issues, return.autoclose_referenced_issues)",pm.expect(input_autoclose_referenced_issues).to.eql(return_autoclose_referenced_issues),/projects/{id}&/projects/{id}&put&200():::EXIT
put+projects_{id},ci_default_git_depth,input.ci_default_git_depth == return.ci_default_git_depth,daikon.inv.binary.twoScalar.IntEqual,"(input.ci_default_git_depth, return.ci_default_git_depth)",pm.expect(input_ci_default_git_depth).to.eql(return_ci_default_git_depth),/projects/{id}&/projects/{id}&put&200():::EXIT
put+projects_{id},ci_forward_deployment_enabled,input.ci_forward_deployment_enabled == return.ci_forward_deployment_enabled,daikon.inv.binary.twoScalar.IntEqual,"(input.ci_forward_deployment_enabled, return.ci_forward_deployment_enabled)",pm.expect(input_ci_forward_deployment_enabled).to.eql(return_ci_forward_deployment_enabled),/projects/{id}&/projects/{id}&put&200():::EXIT
put+projects_{id},container_registry_enabled,input.container_registry_enabled == return.container_registry_enabled,daikon.inv.binary.twoScalar.IntEqual,"(input.container_registry_enabled, return.container_registry_enabled)",pm.expect(input_container_registry_enabled).to.eql(return_container_registry_enabled),/projects/{id}&/projects/{id}&put&200():::EXIT
put+projects_{id},created_at,"return.created_at == return.last_activity_at
LENGTH(return.created_at)==24
return.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.created_at, return.last_activity_at)
(return.created_at)
(return.created_at)","pm.expect(return_created_at).to.eql(return_last_activity_at)
pm.expect(return_created_at).to.have.length(24)
pm.expect(return_created_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)","/projects/{id}&/projects/{id}&put&200():::EXIT
/projects/{id}&/projects/{id}&put&200():::EXIT
/projects/{id}&/projects/{id}&put&200():::EXIT"
put+projects_{id},creator_id,"return.creator_id >= 1
return.creator_id <= return.namespace.id
return.creator_id >= size(return.tag_list[])","daikon.inv.unary.scalar.LowerBound
daikon.inv.binary.twoScalar.IntLessEqual
daikon.inv.binary.twoScalar.IntGreaterEqual","(return.creator_id)
(return.creator_id, return.namespace.id)
(return.creator_id, size(return.tag_list[..]))","pm.expect(return_creator_id).to.be.at.least(1)
pm.expect(return_creator_id).to.be.lte(return_namespace_id)
pm.expect(return_creator_id).to.be.at.least(return_tag_list_size_array)","/projects/{id}&/projects/{id}&put&200():::EXIT
/projects/{id}&/projects/{id}&put&200():::EXIT
/projects/{id}&/projects/{id}&put&200():::EXIT"
put+projects_{id},default_branch,return.default_branch is a substring of return.readme_url,daikon.inv.binary.twoString.StdString$SubString,"(return.default_branch, return.readme_url)",pm.expect(return_readme_url.includes(return_default_branch)).to.be.true,/projects/{id}&/projects/{id}&put&200():::EXIT
put+projects_{id},description,input.description == return.description,daikon.inv.binary.twoString.StringEqual,"(input.description, return.description)",pm.expect(input_description).to.eql(return_description),/projects/{id}&/projects/{id}&put&200():::EXIT
put+projects_{id},http_url_to_repo,return.web_url is a substring of return.http_url_to_repo,daikon.inv.binary.twoString.StdString$SubString,"(return.http_url_to_repo, return.web_url)",pm.expect(return_http_url_to_repo.includes(return_web_url)).to.be.true,/projects/{id}&/projects/{id}&put&200():::EXIT
put+projects_{id},id,input.id == return.id,daikon.inv.binary.twoScalar.IntEqual,"(input.id, return.id)",pm.expect(input_id).to.eql(return_id),/projects/{id}&/projects/{id}&put&200():::EXIT
put+projects_{id},jobs_enabled,input.jobs_enabled == return.jobs_enabled,daikon.inv.binary.twoScalar.IntEqual,"(input.jobs_enabled, return.jobs_enabled)",pm.expect(input_jobs_enabled).to.eql(return_jobs_enabled),/projects/{id}&/projects/{id}&put&200():::EXIT
put+projects_{id},merge_method,"input.merge_method == return.merge_method
return.merge_method one of { ""ff"", ""merge"", ""rebase_merge"" }","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.OneOfString","(input.merge_method, return.merge_method)
(return.merge_method)","pm.expect(input_merge_method).to.eql(return_merge_method)
pm.expect([""ff"", ""merge"", ""rebase_merge""].includes(return_merge_method)).to.be.true","/projects/{id}&/projects/{id}&put&200():::EXIT
/projects/{id}&/projects/{id}&put&200():::EXIT"
